user_id,recomendations
2478,"[874972, 995242, 1082185, 866211, 965766]"
2479,"[874972, 908318, 948650, 951590, 1106523]"
2480,"[874972, 1029743, 1082185, 1127831, 951590]"
2481,"[874972, 999104, 1101173, 1029743, 1082185]"
2482,"[848029, 850102, 989824, 1044078, 923746]"
2483,"[12810391, 866211, 951412, 1070820, 1082185]"
2484,"[825343, 1101010, 1043751, 995242, 1082185]"
2485,"[874972, 862349, 990797, 1031864, 826249]"
2486,"[874972, 995242, 979707, 5569845, 1134522]"
2487,"[874972, 1029743, 1082185, 1127831, 951590]"
2488,"[874972, 1082185, 1096036, 5569374, 979707]"
2489,"[874972, 916381, 8019716, 828867, 1029743]"
2490,"[874972, 1029743, 1127831, 1082185, 951590]"
2491,"[874972, 1082185, 1106523, 1127831, 951590]"
2492,"[874972, 951590, 1133018, 1096036, 916122]"
2493,"[874972, 1082185, 1127831, 1029743, 951590]"
2494,"[874972, 859075, 901062, 862349, 1082185]"
2495,"[874972, 1029743, 1082185, 1127831, 951590]"
2496,"[12810464, 1128240, 933067, 1106523, 5569230]"
2497,"[874972, 1029743, 1082185, 1106523, 1127831]"
2498,"[874972, 1076875, 1029743, 1082185, 1106523]"
2499,"[874972, 961554, 913210, 1070820, 878996]"
2500,"[874972, 1041796, 8177622, 995242, 1082185]"
